# main x,main y,main z,head x,head y,head z,tail x,tail y,tail z
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.433,0.472
0.286,0.157,0.945,0.485,1.456,0.585,0.033,-1.433,0.473
0.286,0.157,0.945,0.484,1.456,0.585,0.033,-1.432,0.473
0.286,0.157,0.945,0.484,1.456,0.585,0.032,-1.432,0.473
0.286,0.157,0.945,0.484,1.456,0.585,0.032,-1.432,0.473
0.286,0.157,0.945,0.484,1.456,0.585,0.032,-1.432,0.473
0.286,0.157,0.945,0.484,1.456,0.585,0.032,-1.432,0.473
0.286,0.157,0.945,0.484,1.456,0.585,0.032,-1.432,0.473
0.286,0.157,0.945,0.485,1.456,0.585,0.033,-1.433,0.473
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.433,0.473
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.432,0.473
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.432,0.473
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.432,0.473
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.432,0.473
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.432,0.473
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.432,0.473
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.432,0.473
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.432,0.473
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.432,0.473
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.432,0.472
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.432,0.472
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.432,0.472
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.432,0.472
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.432,0.472
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.432,0.472
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.432,0.473
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.432,0.473
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.432,0.473
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.432,0.473
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.432,0.473
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.432,0.473
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.432,0.473
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.432,0.473
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.432,0.473
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.432,0.473
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.432,0.473
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.432,0.473
0.287,0.157,0.945,0.485,1.456,0.585,0.033,-1.432,0.473
0.287,0.157,0.945,0.485,1.456,0.585,0.032,-1.432,0.473
0.287,0.157,0.945,0.485,1.456,0.585,0.032,-1.432,0.473
0.287,0.157,0.945,0.486,1.456,0.585,0.032,-1.432,0.473
0.287,0.157,0.945,0.486,1.456,0.585,0.032,-1.432,0.473
0.287,0.157,0.945,0.486,1.456,0.585,0.032,-1.432,0.473
0.287,0.157,0.945,0.486,1.456,0.584,0.032,-1.432,0.472
0.287,0.157,0.945,0.486,1.456,0.585,0.032,-1.432,0.472
0.288,0.157,0.945,0.486,1.456,0.585,0.033,-1.432,0.472
0.288,0.157,0.945,0.486,1.456,0.585,0.033,-1.432,0.472
0.287,0.157,0.945,0.486,1.456,0.585,0.033,-1.432,0.472
0.287,0.157,0.945,0.486,1.456,0.585,0.032,-1.432,0.472
0.287,0.157,0.945,0.485,1.456,0.585,0.032,-1.432,0.473
0.287,0.157,0.945,0.485,1.456,0.585,0.032,-1.432,0.473
0.287,0.157,0.945,0.485,1.456,0.585,0.032,-1.432,0.473
0.287,0.157,0.945,0.485,1.456,0.585,0.032,-1.432,0.473
0.287,0.158,0.945,0.485,1.456,0.585,0.032,-1.432,0.473
0.287,0.157,0.945,0.485,1.456,0.585,0.032,-1.432,0.473
0.287,0.158,0.945,0.485,1.456,0.585,0.032,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.473
0.287,0.158,0.945,0.485,1.456,0.585,0.032,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.472
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.472
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.472
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.472
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.472
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.031,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.031,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.031,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.031,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.031,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.031,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.031,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.031,-1.431,0.472
0.287,0.158,0.945,0.486,1.456,0.585,0.031,-1.432,0.472
0.287,0.158,0.945,0.487,1.456,0.585,0.031,-1.432,0.472
0.287,0.158,0.945,0.486,1.456,0.585,0.032,-1.432,0.472
0.287,0.158,0.945,0.486,1.456,0.585,0.031,-1.432,0.472
0.286,0.158,0.945,0.486,1.456,0.585,0.031,-1.432,0.472
0.286,0.158,0.945,0.486,1.456,0.585,0.031,-1.432,0.473
0.286,0.158,0.945,0.486,1.456,0.585,0.031,-1.432,0.473
0.286,0.158,0.945,0.486,1.456,0.585,0.031,-1.432,0.473
0.286,0.158,0.945,0.486,1.456,0.585,0.031,-1.432,0.473
0.286,0.158,0.945,0.486,1.456,0.585,0.031,-1.432,0.473
0.286,0.158,0.945,0.486,1.456,0.585,0.031,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.031,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.031,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.031,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.031,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.031,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.031,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.031,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.031,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.031,-1.432,0.473
0.287,0.158,0.945,0.486,1.456,0.585,0.031,-1.432,0.473
0.287,0.158,0.945,0.487,1.456,0.585,0.031,-1.432,0.473
0.287,0.158,0.945,0.487,1.456,0.585,0.031,-1.431,0.473
0.287,0.158,0.945,0.487,1.456,0.585,0.031,-1.431,0.473
0.287,0.158,0.945,0.487,1.456,0.585,0.031,-1.431,0.473
0.287,0.158,0.945,0.487,1.456,0.585,0.031,-1.431,0.473
0.287,0.158,0.945,0.487,1.456,0.585,0.031,-1.431,0.472
0.287,0.158,0.945,0.487,1.456,0.585,0.031,-1.431,0.472
0.287,0.158,0.945,0.487,1.456,0.585,0.031,-1.431,0.472
