# main x,main y,main z,head x,head y,head z,tail x,tail y,tail z
-0.017,0.157,0.945,-0.033,1.471,0.585,-0.009,-1.453,0.472
-0.017,0.157,0.945,-0.033,1.471,0.585,-0.009,-1.453,0.473
-0.017,0.157,0.945,-0.033,1.471,0.585,-0.009,-1.453,0.473
-0.017,0.157,0.945,-0.033,1.471,0.585,-0.009,-1.453,0.473
-0.018,0.157,0.945,-0.033,1.471,0.585,-0.009,-1.453,0.473
-0.018,0.157,0.945,-0.033,1.471,0.585,-0.009,-1.453,0.473
-0.018,0.157,0.945,-0.033,1.471,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.033,1.471,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.033,1.471,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.471,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.471,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.471,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.471,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.471,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.471,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.471,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.471,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.471,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.471,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.471,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.472
-0.019,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.472
-0.019,0.157,0.945,-0.034,1.471,0.585,-0.010,-1.453,0.472
-0.018,0.157,0.945,-0.034,1.471,0.585,-0.010,-1.453,0.472
-0.018,0.157,0.945,-0.034,1.471,0.585,-0.010,-1.453,0.472
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.472
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.472
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.472
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.472
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.019,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.472
-0.019,0.157,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.472
-0.019,0.157,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.472
-0.019,0.156,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.472
-0.019,0.156,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.472
-0.019,0.156,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.472
-0.018,0.156,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.473
-0.018,0.156,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.156,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.156,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.156,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.156,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.156,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.156,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.473
-0.018,0.156,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.473
-0.018,0.156,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.473
-0.018,0.156,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.473
-0.018,0.156,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.473
-0.018,0.156,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.473
-0.018,0.156,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.473
-0.018,0.156,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.473
-0.018,0.156,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.473
-0.018,0.156,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.473
-0.018,0.156,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.156,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.156,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.156,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.156,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.156,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.156,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.156,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.473
-0.018,0.156,0.945,-0.034,1.470,0.585,-0.010,-1.453,0.472
-0.018,0.156,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.472
-0.018,0.156,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.472
-0.019,0.156,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.472
-0.019,0.156,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.472
-0.019,0.156,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.473
-0.019,0.156,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.473
-0.019,0.156,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.473
-0.019,0.156,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.473
-0.019,0.156,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.473
-0.019,0.156,0.945,-0.034,1.470,0.585,-0.011,-1.453,0.473
-0.019,0.156,0.945,-0.035,1.470,0.585,-0.011,-1.453,0.473
-0.019,0.156,0.945,-0.035,1.470,0.585,-0.011,-1.453,0.473
-0.019,0.156,0.945,-0.035,1.470,0.585,-0.011,-1.453,0.473
-0.019,0.156,0.945,-0.035,1.470,0.585,-0.011,-1.453,0.473
-0.019,0.156,0.945,-0.035,1.470,0.585,-0.011,-1.453,0.473
-0.019,0.156,0.945,-0.035,1.470,0.585,-0.011,-1.453,0.473
-0.019,0.156,0.945,-0.035,1.470,0.585,-0.011,-1.453,0.473
-0.019,0.156,0.945,-0.035,1.470,0.585,-0.011,-1.453,0.473
-0.019,0.156,0.945,-0.035,1.470,0.585,-0.011,-1.454,0.473
-0.019,0.156,0.945,-0.035,1.470,0.585,-0.011,-1.454,0.473
-0.019,0.156,0.945,-0.035,1.470,0.585,-0.011,-1.454,0.473
-0.019,0.156,0.945,-0.035,1.470,0.585,-0.011,-1.454,0.472
-0.019,0.156,0.945,-0.035,1.470,0.585,-0.011,-1.454,0.472
-0.019,0.156,0.945,-0.035,1.470,0.585,-0.011,-1.454,0.472
-0.020,0.156,0.945,-0.035,1.470,0.585,-0.011,-1.454,0.472
-0.020,0.156,0.945,-0.035,1.470,0.585,-0.011,-1.454,0.472
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.035,1.470,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.035,1.470,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.035,1.470,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.035,1.470,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.473
-0.021,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.454,0.473
-0.021,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.454,0.473
-0.021,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.454,0.473
-0.021,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.454,0.473
-0.021,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.454,0.473
-0.021,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.472
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.472
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.472
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.472
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.472
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.011,-1.454,0.472
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.472
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.155,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.155,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.019,0.155,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.155,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.019,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.019,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.019,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.019,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.019,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.019,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.019,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.019,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.472
-0.019,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.472
-0.019,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.472
-0.019,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.472
-0.019,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.472
-0.019,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.019,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.019,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.019,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.019,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.019,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.011,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.469,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.454,0.472
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.454,0.472
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.454,0.472
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.454,0.472
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.454,0.472
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.454,0.473
-0.021,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.454,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.012,-1.454,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.012,-1.454,0.473
-0.021,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.454,0.473
-0.021,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.454,0.473
-0.021,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.454,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.453,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.453,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.453,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.453,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.453,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.453,0.473
-0.020,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.453,0.473
-0.021,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.453,0.473
-0.021,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.453,0.473
-0.021,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.453,0.473
-0.021,0.156,0.945,-0.036,1.470,0.585,-0.012,-1.453,0.473
-0.021,0.157,0.945,-0.036,1.470,0.585,-0.012,-1.453,0.473
-0.021,0.157,0.945,-0.036,1.470,0.585,-0.012,-1.453,0.473
-0.021,0.157,0.945,-0.036,1.470,0.585,-0.012,-1.453,0.473
-0.021,0.157,0.945,-0.036,1.470,0.585,-0.012,-1.453,0.473
-0.021,0.157,0.945,-0.036,1.470,0.585,-0.012,-1.453,0.473
-0.021,0.157,0.945,-0.036,1.470,0.585,-0.012,-1.453,0.473
-0.021,0.157,0.945,-0.036,1.470,0.585,-0.012,-1.453,0.473
-0.021,0.157,0.945,-0.036,1.470,0.585,-0.012,-1.453,0.473
-0.021,0.157,0.945,-0.036,1.470,0.585,-0.012,-1.453,0.473
-0.021,0.157,0.945,-0.036,1.470,0.585,-0.012,-1.453,0.473
-0.021,0.157,0.945,-0.036,1.470,0.585,-0.012,-1.453,0.473
-0.021,0.157,0.945,-0.036,1.470,0.585,-0.012,-1.453,0.473
-0.021,0.157,0.945,-0.036,1.470,0.585,-0.012,-1.453,0.473
-0.021,0.157,0.945,-0.036,1.470,0.585,-0.012,-1.453,0.473
-0.021,0.157,0.945,-0.036,1.470,0.585,-0.012,-1.453,0.473
-0.021,0.157,0.945,-0.036,1.470,0.585,-0.012,-1.453,0.473
-0.021,0.157,0.945,-0.036,1.470,0.585,-0.012,-1.453,0.473
-0.021,0.157,0.945,-0.036,1.470,0.585,-0.013,-1.453,0.472
-0.021,0.156,0.945,-0.036,1.470,0.585,-0.013,-1.453,0.472
-0.021,0.156,0.945,-0.036,1.470,0.585,-0.013,-1.453,0.472
-0.021,0.156,0.945,-0.036,1.470,0.585,-0.013,-1.453,0.472
-0.021,0.156,0.945,-0.036,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.036,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.036,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
-0.021,0.156,0.945,-0.037,1.470,0.585,-0.013,-1.453,0.473
